label,centrality
"[Left (The National Archives, ADM 1/5438)]",0.07142857142857142
"[Right (The National Archives, PRO 30/69/1186)]",0.07142857142857142
"[Right (The National Archives, SP 44/335)]",0.07142857142857142
"[Right (The National Archives, ADM 139/1027)]",0.07142857142857142
"[Left (The National Archives, ADM 1/5437)]",0.07142857142857142
"[Right (The National Archives, ADM 1/5438)]",0.07142857142857142
"[Right (The National Archives, T 20/1220)]",0.07142857142857142
"[Left (The National Archives, ADM 42/681)]",0.07142857142857142
"[Left (The National Archives, CRIM 10/28)]",0.07142857142857142
"[Left (The National Archives, ADM 139/1023)]",0.07142857142857142
"[Right (The National Archives, HCA 13/78)]",0.07142857142857142
"[Left (The National Archives, ADM 1/5438)]",0.06666666666666667
"[Sewing supports (The National Archives, HCA 13/78)]",0.06666666666666667
"[Damaged (The National Archives, ADM 55/32)]",0.06666666666666667
"[Left (The National Archives, SP 24/18)]",0.06666666666666667
"[Damaged (The National Archives, HCA 13/78)]",0.06666666666666667
"[Left (The National Archives, SP 104/171)]",0.06666666666666667
"[Sewing supports (The National Archives, ADM 139/1025)]",0.06666666666666667
"[Damaged (The National Archives, SP 71/19)]",0.06666666666666667
"[Sewing supports (The National Archives, SP 71/19)]",0.06666666666666667
"[Textblock (The National Archives, ADM 42/681)]",0.06666666666666667
"[Right (The National Archives, CO 31/1)]",0.06666666666666667
"[Left (The National Archives, CRIM 10/28)]",0.06666666666666667
"[Damaged (The National Archives, SP 104/171)]",0.06666666666666667
"[Outer joints (The National Archives, E 405/550)]",0.06666666666666667
"[Right (The National Archives, ADM 37/5039)]",0.06666666666666667
"[New sewing supports (The National Archives, CO 31/1)]",0.06666666666666667
"[Right (The National Archives, SP 24/18)]",0.06666666666666667
"[Right (The National Archives, SP 104/171)]",0.06666666666666667
"[Right (The National Archives, SP 104/143)]",0.06666666666666667
"[Textblock (The National Archives, CO 31/1)]",0.06666666666666667
"[Sewing supports (The National Archives, E 405/550)]",0.06666666666666667
"[Right (The National Archives, FO 802/607)]",0.06666666666666667
"[Left (The National Archives, RAIL 950/17)]",0.06666666666666667
"[Left (The National Archives, CO 31/1)]",0.06666666666666667
"[Damaged (The National Archives, CO 5/904)]",0.06666666666666667
"[Left (The National Archives, SP 104/143)]",0.06666666666666667
"[Damaged (The National Archives, CO 299/89)]",0.06666666666666667
"[Damaged (The National Archives, HCA 13/78)]",0.06666666666666667
"[Damaged (The National Archives, ADM 139/1025)]",0.06666666666666667
"[Left (The National Archives, FO 802/614)]",0.06666666666666667
"[Sewing supports (The National Archives, SP 104/171)]",0.06666666666666667
"[Covering material-place (The National Archives, WO 381/11)]",0.06666666666666667
"[Damaged (The National Archives, ASSI 41/4)]",0.06666666666666667
"[Sewing supports (The National Archives, CO 299/89)]",0.06666666666666667
"[Sewing supports (The National Archives, ADM 139/1023)]",0.06666666666666667
"[Sewing supports (The National Archives, CRIM 10/28)]",0.06666666666666667
"[Covering material-place (The National Archives, ADM 223/31)]",0.06666666666666667
"[Left (The National Archives, FO 802/607)]",0.06666666666666667
"[Left (The National Archives, ADM 37/5039)]",0.06666666666666667
"[Right (The National Archives, FO 802/614)]",0.06666666666666667
"[Sewing supports (The National Archives, SP 105/207)]",0.06666666666666667
"[Damaged (The National Archives, WO 381/11)]",0.06666666666666667
"[Right (The National Archives, RAIL 950/17)]",0.06666666666666667
"[Damaged (The National Archives, ADM 1/2628)]",0.06666666666666667
"[Outer joints (The National Archives, HCA 13/56)]",0.06666666666666667
"[Textblock (The National Archives, ADM 139/1023)]",0.06666666666666667
"[Sewing supports (The National Archives, ADM 55/32)]",0.06666666666666667
"[Right (The National Archives, CRIM 10/28)]",0.06666666666666667
"[Damaged (The National Archives, E 405/550)]",0.06666666666666667
"[Damaged (The National Archives, SP 105/207)]",0.06666666666666667
"[Right (The National Archives, WO 69/905)]",0.06666666666666667
"[Right (The National Archives, SP 44/335)]",0.06666666666666667
"[Damaged (The National Archives, ADM 139/1023)]",0.06666666666666667
"[Left (The National Archives, WO 69/905)]",0.06666666666666667
"[Right (The National Archives, ADM 1/5438)]",0.06666666666666667
"[Sewing supports (The National Archives, WO 381/11)]",0.06666666666666667
"[Damaged (The National Archives, CO 31/1)]",0.06666666666666667
"[Damaged (The National Archives, CRIM 10/28)]",0.06666666666666667
"[Left (The National Archives, SP 44/335)]",0.06666666666666667
"[Spine (place) (The National Archives, ADM 37/5039)]",0.0625
"[Spine (place) (The National Archives, RAIL 950/17)]",0.0625
"[Left (The National Archives, ADM 1/2628)]",0.0625
"[Head (The National Archives, WO 69/905)]",0.0625
"[Spine (place) (The National Archives, HCA 13/78)]",0.0625
"[Right (The National Archives, PC 6/15)]",0.0625
"[Spine (place) (The National Archives, WO 69/905)]",0.0625
"[Right (The National Archives, E 405/550)]",0.0625
"[Bookblock spine (The National Archives, WO 69/905)]",0.0625
"[Spine (place) (The National Archives, ADM 223/31)]",0.0625
"[Right (The National Archives, ADM 1/2628)]",0.0625
"[Spine (place) (The National Archives, PC 6/15)]",0.0625
"[Tail (The National Archives, WO 69/905)]",0.0625
"[Spine (place) (The National Archives, CRIM 10/28)]",0.0625
"[Left (The National Archives, E 405/550)]",0.0625
"[Left (The National Archives, PC 6/15)]",0.0625
"[Broken (The National Archives, SP 71/19)]",0.058823529411764705
"[Broken (The National Archives, CO 473/9)]",0.058823529411764705
"[Broken (The National Archives, PC 6/15)]",0.058823529411764705
"[Detached (The National Archives, PC 6/15)]",0.058823529411764705
"[Broken (The National Archives, ADM 223/31)]",0.058823529411764705
"[Broken (The National Archives, SP 91/14)]",0.058823529411764705
"[New spine-section (The National Archives, DL 30/603/2)]",0.058823529411764705
"[Left (The National Archives, WO 69/905)]",0.058823529411764705
"[Broken (The National Archives, ASSI 41/4)]",0.058823529411764705
"[Detached (The National Archives, SP 71/19)]",0.058823529411764705
"[Broken (The National Archives, CRES 40/25A)]",0.058823529411764705
"[Detached (The National Archives, ADM 1/5437)]",0.058823529411764705
"[Detached (The National Archives, DL 30/603/2)]",0.058823529411764705
"[Spine (The National Archives, CO 299/89)]",0.058823529411764705
"[Detached (The National Archives, LC 5/156)]",0.058823529411764705
"[Spine (The National Archives, SP 104/171)]",0.058823529411764705
"[Detached (The National Archives, ASSI 41/4)]",0.058823529411764705
"[Broken (The National Archives, E 36/29)]",0.058823529411764705
"[Corners (The National Archives, CRIM 10/28)]",0.058823529411764705
"[Detached (The National Archives, SP 91/14)]",0.058823529411764705
"[Broken (The National Archives, DL 30/603/2)]",0.058823529411764705
"[Detached (The National Archives, E 315/128)]",0.058823529411764705
"[Broken (The National Archives, E 405/550)]",0.058823529411764705
"[Broken (The National Archives, FO 97/341)]",0.058823529411764705
"[Detached (The National Archives, T 20/1220)]",0.058823529411764705
"[Broken (The National Archives, ADM 139/1027)]",0.058823529411764705
"[Detached (The National Archives, ADM 139/1027)]",0.058823529411764705
"[Broken (The National Archives, CRES 40/25A)]",0.058823529411764705
"[Broken (The National Archives, WO 381/11)]",0.058823529411764705
"[Detached (The National Archives, E 36/29)]",0.058823529411764705
"[Detached (The National Archives, WO 381/11)]",0.058823529411764705
"[Covering material-place (The National Archives, CO 299/89)]",0.058823529411764705
"[Broken (The National Archives, T 20/1220)]",0.058823529411764705
"[Broken (The National Archives, B 3/5243)]",0.058823529411764705
"[Broken (The National Archives, HCA 13/78)]",0.058823529411764705
"[Right (The National Archives, WO 69/905)]",0.058823529411764705
"[Broken (The National Archives, CO 299/89)]",0.058823529411764705
"[Detached (The National Archives, ADM 42/681)]",0.058823529411764705
"[Broken (The National Archives, PC 6/15)]",0.058823529411764705
"[Detached (The National Archives, FO 97/341)]",0.058823529411764705
"[Broken (The National Archives, CO 473/9)]",0.058823529411764705
"[Detached (The National Archives, PC 6/15)]",0.058823529411764705
"[Detached (The National Archives, E 315/128)]",0.058823529411764705
"[New spine piece (The National Archives, ADM 55/32)]",0.058823529411764705
"[Damaged (The National Archives, ADM 1/5438)]",0.058823529411764705
"[Covering material-place (The National Archives, CRIM 10/28)]",0.058823529411764705
"[Broken (The National Archives, ADM 42/681)]",0.058823529411764705
"[Textblock (The National Archives, WO 381/11)]",0.058823529411764705
"[Broken (The National Archives, PRO 30/69/1186)]",0.058823529411764705
"[Damaged (The National Archives, ADM 139/1027)]",0.058823529411764705
"[Broken (The National Archives, ADM 223/31)]",0.058823529411764705
"[Detached (The National Archives, ADM 223/31)]",0.058823529411764705
"[Broken (The National Archives, FO 97/341)]",0.058823529411764705
"[Broken (The National Archives, E 36/29)]",0.058823529411764705
"[Spine (The National Archives, ADM 55/32)]",0.058823529411764705
"[Broken (The National Archives, ASSI 41/4)]",0.058823529411764705
"[Spine (The National Archives, DL 30/603/2)]",0.058823529411764705
"[New spine-section (The National Archives, CO 299/89)]",0.058823529411764705
"[Detached (The National Archives, HCA 13/56)]",0.058823529411764705
"[Detached (The National Archives, PRO 30/69/1186)]",0.058823529411764705
"[Detached (The National Archives, SP 91/14)]",0.058823529411764705
"[Detached (The National Archives, E 36/29)]",0.058823529411764705
"[Broken (The National Archives, ADM 139/1027)]",0.058823529411764705
"[Detached (The National Archives, CO 299/89)]",0.058823529411764705
"[Broken (The National Archives, CO 299/89)]",0.058823529411764705
"[Detached (The National Archives, B 3/5243)]",0.058823529411764705
"[Detached (The National Archives, CRES 40/25A)]",0.058823529411764705
"[Broken (The National Archives, HCA 13/56)]",0.058823529411764705
"[Detached (The National Archives, T 20/1220)]",0.058823529411764705
"[Detached (The National Archives, CO 299/89)]",0.058823529411764705
"[Detached (The National Archives, ADM 139/1027)]",0.058823529411764705
"[Broken (The National Archives, DL 30/603/2)]",0.058823529411764705
"[Detached (The National Archives, E 405/550)]",0.058823529411764705
"[Detached (The National Archives, CO 473/9)]",0.058823529411764705
"[Detached (The National Archives, ADM 42/681)]",0.058823529411764705
"[Detached (The National Archives, FO 97/341)]",0.058823529411764705
"[Broken (The National Archives, T 20/1220)]",0.058823529411764705
"[Detached (The National Archives, RAIL 527/1429)]",0.058823529411764705
"[Detached (The National Archives, HCA 13/78)]",0.058823529411764705
"[Detached (The National Archives, E 405/550)]",0.058823529411764705
"[Detached (The National Archives, HCA 13/78)]",0.058823529411764705
"[Broken (The National Archives, LC 5/156)]",0.058823529411764705
"[Detached (The National Archives, SP 71/19)]",0.058823529411764705
"[Detached (The National Archives, ASSI 41/4)]",0.058823529411764705
"[Detached (The National Archives, LC 5/156)]",0.058823529411764705
"[Broken (The National Archives, B 3/5243)]",0.058823529411764705
"[Broken (The National Archives, SP 71/19)]",0.058823529411764705
"[Damaged (The National Archives, LC 5/156)]",0.058823529411764705
"[Detached (The National Archives, ADM 223/31)]",0.058823529411764705
"[Broken (The National Archives, RAIL 527/1429)]",0.058823529411764705
"[Damaged (The National Archives, ADM 1/5437)]",0.058823529411764705
"[Broken (The National Archives, RAIL 527/1429)]",0.058823529411764705
"[Detached (The National Archives, DL 30/603/2)]",0.058823529411764705
"[Broken (The National Archives, E 315/128)]",0.058823529411764705
"[Detached (The National Archives, CRES 40/25A)]",0.058823529411764705
"[Broken (The National Archives, HCA 13/56)]",0.058823529411764705
"[Broken (The National Archives, E 405/550)]",0.058823529411764705
"[Detached (The National Archives, HCA 13/56)]",0.058823529411764705
"[Detached (The National Archives, PRO 30/69/1186)]",0.058823529411764705
"[Detached (The National Archives, RAIL 527/1429)]",0.058823529411764705
"[Broken (The National Archives, E 315/128)]",0.058823529411764705
"[Broken (The National Archives, ADM 1/5437)]",0.058823529411764705
"[Broken (The National Archives, LC 5/156)]",0.058823529411764705
"[Detached (The National Archives, CO 473/9)]",0.058823529411764705
"[Detached (The National Archives, ADM 1/5437)]",0.058823529411764705
"[Broken (The National Archives, ADM 42/681)]",0.058823529411764705
"[Broken (The National Archives, SP 91/14)]",0.058823529411764705
"[Damaged (The National Archives, SP 91/14)]",0.058823529411764705
"[Detached (The National Archives, B 3/5243)]",0.058823529411764705
"[Detached (The National Archives, WO 381/11)]",0.058823529411764705
"[Broken (The National Archives, HCA 13/78)]",0.058823529411764705
"[Broken (The National Archives, WO 381/11)]",0.058823529411764705
"[New spine-section (The National Archives, SP 104/171)]",0.058823529411764705
"[Broken (The National Archives, ADM 1/5437)]",0.058823529411764705
"[Broken (The National Archives, PRO 30/69/1186)]",0.058823529411764705
"[Damaged (The National Archives, WO 69/905)]",0.05555555555555555
"[Covering material-place (The National Archives, RAIL 527/1429)]",0.05263157894736842
"[Inner joints (The National Archives, SP 24/18)]",0.05263157894736842
"[Broken (The National Archives, FO 802/614)]",0.05263157894736842
"[Broken (The National Archives, ADM 1/5438)]",0.05263157894736842
"[Detached (The National Archives, ADM 37/5039)]",0.05263157894736842
"[New spine-section (The National Archives, RAIL 527/1429)]",0.05263157894736842
"[Broken (The National Archives, FO 802/607)]",0.05263157894736842
"[Inner joints (The National Archives, E 36/2)]",0.05263157894736842
"[Inner joints (The National Archives, ADM 55/32)]",0.05263157894736842
"[Broken (The National Archives, SP 104/143)]",0.05263157894736842
"[Covering material-place (The National Archives, CO 31/1)]",0.05263157894736842
"[Corners (The National Archives, SP 104/143)]",0.05263157894736842
"[Detached (The National Archives, SP 44/335)]",0.05263157894736842
"[Broken (The National Archives, SP 104/171)]",0.05263157894736842
"[Inner joints (The National Archives, FO 802/614)]",0.05263157894736842
"[Broken (The National Archives, ADM 37/5039)]",0.05263157894736842
"[Inner joints (The National Archives, HCA 13/78)]",0.05263157894736842
"[Detached (The National Archives, ADM 37/5039)]",0.05263157894736842
"[Spine (The National Archives, FO 97/341)]",0.05263157894736842
"[Inner joints (The National Archives, ADM 55/32)]",0.05263157894736842
"[Covering material-place (The National Archives, SP 71/19)]",0.05263157894736842
"[Detached (The National Archives, FO 802/607)]",0.05263157894736842
"[New spine piece (The National Archives, ADM 1/5437)]",0.05263157894736842
"[Detached (The National Archives, CRIM 10/28)]",0.05263157894736842
"[Detached (The National Archives, SP 104/171)]",0.05263157894736842
"[Broken (The National Archives, SP 24/18)]",0.05263157894736842
"[Detached (The National Archives, FO 802/614)]",0.05263157894736842
"[Broken (The National Archives, CRIM 10/28)]",0.05263157894736842
"[Broken (The National Archives, ADM 1/5438)]",0.05263157894736842
"[Detached (The National Archives, CO 31/1)]",0.05263157894736842
"[Detached (The National Archives, SP 24/18)]",0.05263157894736842
"[Inner joints (The National Archives, ADM 1/5437)]",0.05263157894736842
"[Detached (The National Archives, RAIL 950/17)]",0.05263157894736842
"[Broken (The National Archives, FO 802/607)]",0.05263157894736842
"[Inner joints (The National Archives, HCA 13/78)]",0.05263157894736842
"[Inner joints (The National Archives, FO 802/607)]",0.05263157894736842
"[Spine (The National Archives, SP 104/143)]",0.05263157894736842
"[Broken (The National Archives, SP 24/18)]",0.05263157894736842
"[Inner joints (The National Archives, ADM 42/681)]",0.05263157894736842
"[Inner joints (The National Archives, ADM 1/5437)]",0.05263157894736842
"[Inner joints (The National Archives, ADM 1/5438)]",0.05263157894736842
"[Damaged (The National Archives, ADM 1/5437)]",0.05263157894736842
"[Broken (The National Archives, SP 104/143)]",0.05263157894736842
"[Damaged (The National Archives, ADM 42/681)]",0.05263157894736842
"[Detached (The National Archives, RAIL 950/17)]",0.05263157894736842
"[Detached (The National Archives, SP 104/143)]",0.05263157894736842
"[Inner joints (The National Archives, SP 91/14)]",0.05263157894736842
"[Broken (The National Archives, CO 31/1)]",0.05263157894736842
"[Inner joints (The National Archives, SP 105/207)]",0.05263157894736842
"[Spine (The National Archives, ADM 1/5437)]",0.05263157894736842
"[Inner joints (The National Archives, SP 105/207)]",0.05263157894736842
"[Inner joints (The National Archives, SP 24/18)]",0.05263157894736842
"[Damaged (The National Archives, SP 91/14)]",0.05263157894736842
"[Inner joints (The National Archives, FO 802/607)]",0.05263157894736842
"[Broken (The National Archives, FO 802/614)]",0.05263157894736842
"[Detached (The National Archives, ADM 1/5438)]",0.05263157894736842
"[Spine (The National Archives, RAIL 527/1429)]",0.05263157894736842
"[Corners (The National Archives, FO 802/614)]",0.05263157894736842
"[Inner joints (The National Archives, ADM 55/107)]",0.05263157894736842
"[Detached (The National Archives, FO 802/614)]",0.05263157894736842
"[Broken (The National Archives, CO 31/1)]",0.05263157894736842
"[New spine-section (The National Archives, SP 104/143)]",0.05263157894736842
"[Covering material-place (The National Archives, SP 104/143)]",0.05263157894736842
"[Detached (The National Archives, SP 104/143)]",0.05263157894736842
"[Damaged (The National Archives, PRO 30/69/1186)]",0.05263157894736842
"[Detached (The National Archives, ADM 1/5438)]",0.05263157894736842
"[Detached (The National Archives, CO 31/1)]",0.05263157894736842
"[Detached (The National Archives, CRIM 10/28)]",0.05263157894736842
"[Detached (The National Archives, SP 104/171)]",0.05263157894736842
"[Broken (The National Archives, CRIM 10/28)]",0.05263157894736842
"[Inner joints (The National Archives, E 36/2)]",0.05263157894736842
"[Inner joints (The National Archives, SP 91/14)]",0.05263157894736842
"[Broken (The National Archives, RAIL 950/17)]",0.05263157894736842
"[Broken (The National Archives, SP 44/335)]",0.05263157894736842
"[Damaged (The National Archives, PC 6/15)]",0.05263157894736842
"[Broken (The National Archives, SP 44/335)]",0.05263157894736842
"[Broken (The National Archives, ADM 37/5039)]",0.05263157894736842
"[Detached (The National Archives, SP 24/18)]",0.05263157894736842
"[Damaged (The National Archives, SP 24/18)]",0.05263157894736842
"[Broken (The National Archives, RAIL 950/17)]",0.05263157894736842
"[Inner joints (The National Archives, ADM 55/107)]",0.05263157894736842
"[Broken (The National Archives, SP 104/171)]",0.05263157894736842
"[Detached (The National Archives, SP 44/335)]",0.05263157894736842
"[Inner joints (The National Archives, ADM 42/681)]",0.05263157894736842
"[Inner joints (The National Archives, FO 802/614)]",0.05263157894736842
"[Inner joints (The National Archives, ADM 1/5438)]",0.05263157894736842
"[Damaged (The National Archives, SP 44/335)]",0.05263157894736842
"[Covering material-place (The National Archives, FO 97/341)]",0.05263157894736842
"[Detached (The National Archives, FO 802/607)]",0.05263157894736842
"[Damaged (The National Archives, E 36/29)]",0.05263157894736842
"[Inner joints (The National Archives, PC 6/15)]",0.05
"[Damaged (The National Archives, RAIL 950/17)]",0.05
"[Damaged (The National Archives, ADM 1/2628)]",0.05
"[Broken (The National Archives, WO 69/905)]",0.05
"[Inner joints (The National Archives, E 405/550)]",0.05
"[Inner joints (The National Archives, E 405/550)]",0.05
"[Damaged (The National Archives, ADM 1/2628)]",0.05
"[Damaged (The National Archives, CO 473/9)]",0.05
"[Detached (The National Archives, WO 69/905)]",0.05
"[Inner joints (The National Archives, PC 6/15)]",0.05
"[Broken (The National Archives, WO 69/905)]",0.05
"[Detached (The National Archives, WO 69/905)]",0.05
"[Corners (The National Archives, FO 802/607)]",0.047619047619047616
"[New spine-section (The National Archives, FO 802/607)]",0.047619047619047616
"[Corners (The National Archives, E 36/2)]",0.047619047619047616
"[New spine-section (The National Archives, ADM 37/5039)]",0.047619047619047616
"[Corners (The National Archives, ADM 37/5039)]",0.047619047619047616
"[Spine (The National Archives, T 20/1220)]",0.047619047619047616
"[Spine (The National Archives, B 3/5243)]",0.047619047619047616
"[Distorted (The National Archives, T 20/1220)]",0.047619047619047616
"[New spine-section (The National Archives, E 36/2)]",0.047619047619047616
"[Covering material-place (The National Archives, ADM 37/5039)]",0.047619047619047616
"[Spine (The National Archives, ADM 37/5039)]",0.047619047619047616
"[Spine (The National Archives, FO 802/607)]",0.047619047619047616
"[Damaged (The National Archives, T 20/1220)]",0.047619047619047616
"[Outer joints (The National Archives, B 3/5243)]",0.047619047619047616
"[Spine (The National Archives, E 36/2)]",0.047619047619047616
"[Damaged (The National Archives, B 3/5243)]",0.047619047619047616
"[Damaged (The National Archives, CO 5/904)]",0.045454545454545456
"[Losses (The National Archives, ADM 223/31)]",0.045454545454545456
"[Distorted (The National Archives, SP 91/14)]",0.045454545454545456
"[Damaged (The National Archives, CO 31/1)]",0.045454545454545456
"[Degraded (The National Archives, ADM 223/31)]",0.045454545454545456
"[Damaged (The National Archives, ASSI 41/4)]",0.045454545454545456
"[Damaged (The National Archives, ADM 1/2628)]",0.045454545454545456
"[Degraded (The National Archives, WO 381/11)]",0.045454545454545456
"[Inner joints (The National Archives, WO 69/905)]",0.043478260869565216
"[Inner joints (The National Archives, WO 69/905)]",0.043478260869565216
"[Mold (The National Archives, T 20/1220)]",0.041666666666666664
"[Distorted (The National Archives, ADM 37/5039)]",0.041666666666666664
"[Damaged (The National Archives, WO 69/905)]",0.041666666666666664
"[Spine (The National Archives, WO 69/905)]",0.041666666666666664
"[New spine-section (The National Archives, WO 69/905)]",0.041666666666666664
"[Repaired (The National Archives, WO 69/905)]",0.041666666666666664
"[Damaged (The National Archives, ADM 1/5437)]",0.04
"[Damaged (The National Archives, DL 30/603/2)]",0.04
"[Damaged (The National Archives, SP 104/171)]",0.04
"[Damaged (The National Archives, CO 299/89)]",0.04
"[Damaged (The National Archives, LC 5/156)]",0.04
"[Damaged (The National Archives, ADM 139/1027)]",0.04
"[Degraded (The National Archives, CRIM 10/28)]",0.04
"[Degraded (The National Archives, CO 299/89)]",0.04
"[Damaged (The National Archives, ADM 1/5438)]",0.04
"[Damaged (The National Archives, ADM 55/32)]",0.04
"[Mold (The National Archives, DL 30/603/2)]",0.038461538461538464
"[Damaged (The National Archives, WO 69/905)]",0.038461538461538464
"[Distorted (The National Archives, SP 71/19)]",0.038461538461538464
"[Distorted (The National Archives, HCA 13/78)]",0.038461538461538464
"[Degraded (The National Archives, CO 31/1)]",0.03571428571428571
"[Degraded (The National Archives, SP 71/19)]",0.03571428571428571
"[Damaged (The National Archives, SP 104/143)]",0.03571428571428571
"[Degraded (The National Archives, RAIL 527/1429)]",0.03571428571428571
"[Degraded (The National Archives, SP 104/143)]",0.03571428571428571
"[Repaired (The National Archives, WO 69/905)]",0.03571428571428571
"[Damaged (The National Archives, ADM 1/5437)]",0.03571428571428571
"[Degraded (The National Archives, FO 97/341)]",0.03571428571428571
"[Damaged (The National Archives, RAIL 527/1429)]",0.034482758620689655
"[Damaged (The National Archives, FO 97/341)]",0.034482758620689655
"[Damaged (The National Archives, ADM 37/5039)]",0.03225806451612903
"[Degraded (The National Archives, ADM 37/5039)]",0.03225806451612903
"[Damaged (The National Archives, FO 802/607)]",0.03225806451612903
"[Damaged (The National Archives, E 36/2)]",0.03225806451612903
"[Damaged (The National Archives, T 20/1220)]",0.03125
"[Damaged (The National Archives, B 3/5243)]",0.03125
"[Damaged (The National Archives, WO 69/905)]",0.02857142857142857
[Kew (place)],0.0027624309392265192
[spine (bookblocks)],0.0
[reattaching],0.0
"[Conservation treatment decade (The National Archives, FO 802/614)]",0.0
[Linen thread 16/3 satin],0.0
[Leather - calf],0.0
"[Conservation Report (The National Archives, T 20/1220)]",0.0
[leather dressed],0.0
"[Conservation treatment decade (The National Archives, FO 802/607)]",0.0
"[Main conservation event (The National Archives, SP 71/19)]",0.0
"[Main conservation event (The National Archives, FO 802/607)]",0.0
"[Main conservation event (The National Archives, FO 97/341)]",0.0
"[Conservation Report (The National Archives, B 3/5243)]",0.0
"[Main conservation event (The National Archives, ADM 139/1025)]",0.0
"[Main conservation event (The National Archives, ASSI 41/4)]",0.0
"[Previous repair (The National Archives, WO 69/905)]",0.0
[Hot glue],0.0
"[Conservation Report (The National Archives, SP 24/18)]",0.0
"[Conservation treatment decade (The National Archives, E 315/128)]",0.0
"[Conservation Report (The National Archives, ADM 1/5437)]",0.0
"[Conservation treatment decade (The National Archives, B 3/5243)]",0.0
[Anhydrous lanolin],0.0
[Aero linen],0.0
"[Conservation Report (The National Archives, RAIL 950/17)]",0.0
"[Conservation Report (The National Archives, FO 802/607)]",0.0
[Sanford magic rub eraser],0.0
[Linen thread 16/2 hard satin],0.0
[Beeswax],0.0
[Distilled Water],0.0
"[Conservation treatment decade (The National Archives, CO 31/1)]",0.0
"[Main conservation event (The National Archives, CO 299/89)]",0.0
[Shoufu],0.0
"[Box space (The National Archives, WO 69/905)]",0.0
[Archival cover paper - sand colour],0.0
[Minogami Usukuchi K36 25 gsm],0.0
"[Conservation Report (The National Archives, SP 104/171)]",0.0
"[Main conservation event (The National Archives, CRES 40/25A)]",0.0
[conservation (process)],0.0
[original spine reattached],0.0
[Hemp cord],0.0
[consolidated],0.0
"[Conservation Report (The National Archives, SP 105/207)]",0.0
[Gelatin food grade],0.0
"[Main conservation event (The National Archives, SP 105/207)]",0.0
"[Conservation Report (The National Archives, E 36/29)]",0.0
[Vellum calf skin],0.0
[boards],0.0
"[Main conservation event (The National Archives, LC 5/156)]",0.0
"[Conservation treatment decade (The National Archives, PRO 30/69/1186)]",0.0
"[Conservation Report (The National Archives, CO 473/9)]",0.0
[Leather - pig],0.0
"[Main conservation event (The National Archives, E 36/2)]",0.0
[mould cleaned],0.0
[Magnesium Bicarbonate],0.0
"[Conservation treatment decade (The National Archives, ADM 139/1023)]",0.0
"[Conservation treatment decade (The National Archives, SP 105/207)]",0.0
"[Main conservation event (The National Archives, ADM 55/32)]",0.0
[Propan-2-ol],0.0
"[Main conservation event (The National Archives, E 405/550)]",0.0
"[Conservation Report (The National Archives, E 36/2)]",0.0
"[Conservation Report (The National Archives, ADM 55/24)]",0.0
"[Main conservation event (The National Archives, ADM 1/5437)]",0.0
"[Conservation treatment decade (The National Archives, CRES 40/25A)]",0.0
"[Conservation Report (The National Archives, CRES 40/25A)]",0.0
[textblocks],0.0
[old repairs removed],0.0
[distorted],0.0
[Area bonded fibre],0.0
[paper repair],0.0
"[Conservation Report (The National Archives, ADM 1/5438)]",0.0
[outside joint strengthened],0.0
"[Box space (The National Archives, ADM 1/5438)]",0.0
[corners],0.0
[Woolfat],0.0
"[Conservation treatment decade (The National Archives, RAIL 527/1429)]",0.0
"[Main conservation event (The National Archives, ADM 1/5438)]",0.0
[sewing reinforced],0.0
[flattened],0.0
"[Conservation Report (The National Archives, E 315/128)]",0.0
"[Main conservation event (The National Archives, ADM 42/681)]",0.0
[Linen tape],0.0
[mechanical surface cleaning],0.0
[re-backed],0.0
[paste],0.0
[Klucel G],0.0
[Smoke sponge],0.0
[head],0.0
[boards split],0.0
"[Conservation treatment decade (The National Archives, SP 44/335)]",0.0
[Archival cover paper - grey colour (350 gsm)],0.0
[repaired],0.0
"[Conservation Report (The National Archives, SP 91/14)]",0.0
[loose material attached],0.0
"[Main conservation event (The National Archives, RAIL 950/17)]",0.0
"[Main conservation event (The National Archives, WO 381/11)]",0.0
[Leather - not specified],0.0
[conservators (people in conservation)],0.0
"[Main conservation event (The National Archives, ADM 139/1023)]",0.0
[PVA],0.0
[Clam],0.0
[Kew (name)],0.0
"[Main conservation event (The National Archives, E 315/128)]",0.0
[Cotton tying tape],0.0
"[Conservation Report (The National Archives, WO 381/11)]",0.0
"[Main conservation event (The National Archives, CRIM 10/28)]",0.0
"[Conservation Report (The National Archives, ADM 37/5039)]",0.0
"[Conservation Report (The National Archives, SP 44/335)]",0.0
"[Conservation Report (The National Archives, CO 299/89)]",0.0
"[Conservation treatment decade (The National Archives, E 36/29)]",0.0
"[Main conservation event (The National Archives, RAIL 527/1429)]",0.0
[Archival Kraft paper],0.0
[washing],0.0
"[Conservation treatment decade (The National Archives, T 20/1220)]",0.0
"[hook guard,endleaves,guards]",0.0
"[Conservation treatment decade (The National Archives, LC 5/156)]",0.0
[Bodleian handmade laid paper 20lb],0.0
"[Conservation Report (The National Archives, PC 6/15)]",0.0
[sewn structures],0.0
[Polyester 75 micron],0.0
[Starch wheat],0.0
[outer joints],0.0
"[Conservation treatment decade (The National Archives, ADM 1/5437)]",0.0
"[Main conservation event (The National Archives, T 20/1220)]",0.0
"[Box space (The National Archives, ADM 42/681)]",0.0
"[Conservation treatment decade (The National Archives, WO 69/905)]",0.0
"[Main conservation event (The National Archives, SP 91/14)]",0.0
