label,centrality
"[Joints (Bodleian, Arch.F.b.3)]",0.03225806451612903
"[Repaired (Bodleian, AA 106 Art)]",0.03125
"[Staining (Bodleian, C 8 22 Line?)]",0.03125
"[Edges (Bodleian, Arch A f 134)]",0.03125
"[Repaired (Bodleian, C 8 22 Line?)]",0.03125
"[Discoloration (Bodleian, Arch A f 134)]",0.03125
"[Damaged (Bodleian, Ms.BOM.187)]",0.03125
"[Discoloration (Bodleian, Arch A f 134)]",0.03125
"[Edges (Bodleian, Arch A f 134)]",0.03125
"[Repaired (Bodleian, Arch A f 134)]",0.03125
"[Damaged (Bodleian, C 8 22 Line?)]",0.03125
"[Repaired (Bodleian, Arch A f 134)]",0.03125
"[Discoloration (Bodleian, AA 106 Art)]",0.03125
"[Covering material-place (Bodleian, AA 106 Art)]",0.03125
"[Lost (Bodleian, Arch.F.b.3)]",0.030303030303030304
"[Staining (Bodleian, Inc.d.f2.1494.2)]",0.029411764705882353
"[Broken (Bodleian, AA 106 Art)]",0.029411764705882353
"[Right (Bodleian, Arch.B.c.4)]",0.029411764705882353
"[Acidic ink damage (Bodleian, Inc.d.f2.1494.2)]",0.029411764705882353
"[Brittle (Bodleian, Vet.Al.d.39)]",0.029411764705882353
"[Dry (Bodleian, Vet.Al.d.39)]",0.029411764705882353
"[Damaged (Bodleian, Ms.Douce.88)]",0.029411764705882353
"[Water damage (Bodleian, Inc.d.f2.1494.2)]",0.029411764705882353
"[Broken (Bodleian, Vet.Al.d.39)]",0.02857142857142857
"[Broken (Bodleian, Vet.Al.d.39)]",0.02857142857142857
"[Spine fold (Bodleian, Arch.B.c.4)]",0.027777777777777776
"[Spine (Bodleian, Arch A f 134)]",0.027777777777777776
"[Decayed (Bodleian, Ms Digby 44)]",0.027777777777777776
"[Repaired (Bodleian, Vet.Al.d.39)]",0.027777777777777776
"[Dry (Bodleian, Ms Digby 44)]",0.027777777777777776
"[Detached (Bodleian, Arch.B.c.4)]",0.027777777777777776
"[Soft (Bodleian, Arch A f 134)]",0.027777777777777776
"[Discoloration (Bodleian, Arch A f 134)]",0.027777777777777776
"[Insect damage (Bodleian, Arch.B.c.4)]",0.027777777777777776
"[Edges (Bodleian, Vet.Al.d.39)]",0.027777777777777776
"[Friable (Bodleian, Vet.Al.d.39)]",0.02631578947368421
"[Lost (Bodleian, Arch A f 134)]",0.02564102564102564
"[Covering material-place (Bodleian, Arch A f 134)]",0.02564102564102564
"[Covering material-place (Bodleian, Arch A f 134)]",0.02564102564102564
"[Yellowing (Bodleian, Ms.BOM.187)]",0.02564102564102564
"[Loose (Bodleian, Bliss B4)]",0.02564102564102564
"[Fragmentary (Bodleian, Inc.d.f2.1494.2)]",0.025
"[Spine fold (Bodleian, Arch.B.c.4)]",0.025
"[Detached (Bodleian, G.Pamph.1670)]",0.023809523809523808
"[Sound (Bodleian, G.Pamph.1670)]",0.023809523809523808
"[Missing (Bodleian, Inc.d.f2.1494.2)]",0.023809523809523808
"[Missing (Bodleian, Inc.d.f2.1494.2)]",0.023809523809523808
"[Lost (Bodleian, Inc.d.f2.1494.2)]",0.023809523809523808
"[Lost (Bodleian, Inc.d.f2.1494.2)]",0.023809523809523808
"[Tearing (Bodleian, Arch.F.b.3)]",0.021739130434782608
"[Splitting (Bodleian, Arch.F.b.3)]",0.021739130434782608
"[Cockling (Bodleian, Arch.F.b.3)]",0.021739130434782608
"[Cockling (Bodleian, Arch.F.b.3)]",0.021739130434782608
"[Repaired (Bodleian, Arch.F.b.3)]",0.021739130434782608
"[Repaired (Bodleian, Arch.F.b.3)]",0.021739130434782608
"[Tearing (Bodleian, Arch.F.b.3)]",0.021739130434782608
"[Tearing (Bodleian, Arch.F.b.3)]",0.021739130434782608
"[Splitting (Bodleian, Arch.F.b.3)]",0.021739130434782608
"[Tearing (Bodleian, Arch.F.b.3)]",0.021739130434782608
[Material dimensional specification],0.019230769230769232
[Material dimensional specification],0.019230769230769232
[Material dimensional specification],0.019230769230769232
[Material dimensional specification],0.019230769230769232
"[Repaired (Bodleian, C 8 22 Line?)]",0.018518518518518517
"[Rebacked (Bodleian, C 8 22 Line?)]",0.018518518518518517
"[Degraded (Bodleian, Arch A f 134)]",0.018518518518518517
"[Degraded (Bodleian, Arch A f 134)]",0.018518518518518517
"[Rehitched (Bodleian, C 8 22 Line?)]",0.018518518518518517
"[Repaired (Bodleian, C 8 22 Line?)]",0.018518518518518517
[Measurement],0.01818181818181818
"[Degraded (Bodleian, AA 106 Art)]",0.015873015873015872
"[Degraded (Bodleian, AA 106 Art)]",0.015873015873015872
"[Degraded (Bodleian, AA 106 Art)]",0.015873015873015872
"[Pitted (Bodleian, AA 106 Art)]",0.015873015873015872
"[Repaired (Bodleian, AA 106 Art)]",0.015873015873015872
"[Repaired (Bodleian, AA 106 Art)]",0.015873015873015872
"[Rebacked (Bodleian, AA 106 Art)]",0.015873015873015872
[paper],0.0113314447592068
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[Material dimensional specification],0.006172839506172839
[parchment],0.005025125628140704
[Oxford (place)],0.004
[Material dimensional specification],0.002066115702479339
[Material dimensional specification],0.002066115702479339
[Material dimensional specification],0.002066115702479339
[Material dimensional specification],0.002066115702479339
[Material dimensional specification],0.002066115702479339
[Material dimensional specification],0.002066115702479339
[Material dimensional specification],0.002066115702479339
[Material dimensional specification],0.002066115702479339
[Material dimensional specification],0.002066115702479339
[Material dimensional specification],0.002066115702479339
[rehitching],0.0
"[Conservation Report (Bodleian, Ms Digby 44)]",0.0
"[Conservation Report (Bodleian, Ms.BOM.187)]",0.0
[linen],0.0
[flat],0.0
"[Textblock production (Bodleian, Vet.256e.15182)]",0.0
"[Conservation Report (Bodleian, Ms. Auct. D.4.17)]",0.0
[236],0.0
"[Conservation treatment decade (Bodleian, 6062)]",0.0
"[Conservation treatment decade (Bodleian, Arch.F.b.3)]",0.0
[lining (technique)],0.0
[soft],0.0
"[Conservation treatment decade (Bodleian, Ms Digby 44)]",0.0
[core (endband)],0.0
[paring],0.0
[Solution Proportion specification],0.0
[drying],0.0
"[Lacing in-production (Bodleian, Inc.d.f2.1494.2)]",0.0
[severe],0.0
"[Bookbinding (Bodleian, AA 106 Art)]",0.0
"[Book production (Bodleian, Vet.Al.d.39)]",0.0
[RK17],0.0
[spine (bookblocks)],0.0
[width],0.0
"[Previous repair (Bodleian, AA 106 Art)]",0.0
[kase-make box],0.0
"[Bookbinding dating (Bodleian, Arch A f 134)]",0.0
[fish swim bladder],0.0
[lacing in],0.0
[false bands],0.0
"[Printing or Production date (Bodleian, Ms. Auct. D.4.17)]",0.0
[tail],0.0
[tipping],0.0
"[Barbour
                                                Campbell]",0.0
"[Bookbinding (Bodleian, Arch.B.c.4)]",0.0
[building up],0.0
"[Conservation treatment decade (Bodleian, 8vo S 188 Art)]",0.0
"[Conservation Report (Bodleian, G.Pamph.2589)]",0.0
[broken],0.0
[foxing],0.0
[sound],0.0
[color (perceived attribute)],0.0
"[One on, one off-production (Bodleian, Bliss B4)]",0.0
[head],0.0
"[Printing or Production date (Bodleian, Ms. Auct. F.1.14)]",0.0
"[Bookbinding dating (Bodleian, 8vo S 188 Art)]",0.0
"[Main conservation event (Bodleian, Inc.d.f2.1494.2)]",0.0
[slot (board slotting)],0.0
"[Textblock production (Bodleian, Arch.B.c.4)]",0.0
[verso],0.0
"[Conservation Report (Bodleian, Arch A f 134)]",0.0
[primary sewing (endband techniques)],0.0
"[Textblock production (Bodleian, Arch.F.b.3)]",0.0
"[Conservation Report (Bodleian, AA 106 Art)]",0.0
"[Conservation treatment decade (Bodleian, G.Pamph.2376)]",0.0
"[Conservation treatment decade (Bodleian, AA 106 Art)]",0.0
[fragmentary],0.0
"[Conservation Report (Bodleian, C 8 22 Line?)]",0.0
[Barbour],0.0
"[Front bead (Bodleian, Ms. Auct. D.4.17),Front bead (Bodleian, Ms.BOM.187)]",0.0
[twisted],0.0
"[Bookbinding dating (Bodleian, Ms. Auct. D.4.17)]",0.0
[fore-edge],0.0
[in board],0.0
"[Bookbinding (Bodleian, MS. e Mus. 65)]",0.0
"[edges,bookblock edges]",0.0
[textblocks],0.0
[repairing],0.0
"[Conservation Report (Bodleian, Ms. Auct. F.1.14)]",0.0
[leather],0.0
"[Stitching-production (Bodleian, Ms.Add.A.105)]",0.0
"[Conservation treatment decade (Bodleian, Arch A f 134)]",0.0
[nails],0.0
"[Bookbinding dating (Bodleian, Arch.F.b.3)]",0.0
"[Conservation treatment decade (Bodleian, Ms.Add.A.105)]",0.0
[RTRC50?],0.0
"[Textblock production (Bodleian, Ms.BOM.187)]",0.0
[K62],0.0
[all-along],0.0
"[Rolling-production (Bodleian, AA 106 Art)]",0.0
"[Textblock production (Bodleian, MS. e Mus. 65)]",0.0
"[Sewing-productionfront bead (Bodleian, Ms. Auct. D.4.17)]",0.0
"[Barbour
                                                  2613]",0.0
[thongs],0.0
[gelatine],0.0
"[Stitching-production (Bodleian, Ms.Add.A.105)]",0.0
"[Bookbinding (Bodleian, C 8 22 Line?)]",0.0
[phase box],0.0
[K34],0.0
"[Sewing-productionfront bead (Bodleian, Ms.BOM.187)]",0.0
"[Printing or Production date (Bodleian, 8vo S 188 Art)]",0.0
[conservators (people in conservation)],0.0
[attached],0.0
"[Dyeing-productionvat
                                                (dyeing) (Bodleian, Arch.B.c.4)]",0.0
"[Previous repair (Bodleian, Ms.Douce.88)]",0.0
[splitting],0.0
[goatskin],0.0
[blue],0.0
"[Barbour
                                                Campbell]",0.0
[last few leaves],0.0
"[Klucel
                                                G]",0.0
"[Previous repair (Bodleian, Vet.Al.d.39)]",0.0
"[Conservation treatment decade (Bodleian, Vet.256e.15182)]",0.0
"[Juko
                                                Misakawa]",0.0
null,0.0
[tape],0.0
[secondary sewing (endband techniques)],0.0
"[Conservation Report (Bodleian, Arch.F.b.3)]",0.0
[pasting],0.0
"[Enclosure space (Bodleian, Ms Digby 44)]",0.0
"[Bookbinding (Bodleian, Ms. Auct. D.4.17)]",0.0
"[Lawrence no.
                                            2]",0.0
"[Barbour
                                                  Campbell]",0.0
[around],0.0
[spine fold],0.0
[dry],0.0
[cleaning],0.0
"[Primary sewing (endband techniques)-production (Bodleian, Ms. Auct. F.1.14)]",0.0
[cockling],0.0
[methyl magnesium carbonate],0.0
[Solution Proportion specification],0.0
"[Textblock production (Bodleian, C 8 22 Line?)]",0.0
[split-strap],0.0
[Bodleian],0.0
[pleats],0.0
"[Main conservation event (Bodleian, Dance E 44)]",0.0
[bowing],0.0
"[Bookbinding dating (Bodleian, Inc.d.f2.1494.2)]",0.0
[95],0.0
"[Main conservation event (Bodleian, Ms. Auct. F.1.14)]",0.0
[detaching],0.0
"[Conservation treatment decade (Bodleian, Vet.Al.d.39)]",0.0
[tightBack],0.0
"[Enclosure space (Bodleian, Ms.BOM.187)]",0.0
[slips],0.0
"[Conservation Report (Bodleian, Ms. Clas. Dep. C.43)]",0.0
[previous repairs],0.0
"[Previous repair (Bodleian, Arch.B.c.4)]",0.0
[minor],0.0
[single],0.0
"[Sekisho Yokokawa
                                                (K42)]",0.0
"[Printing or Production date (Bodleian, MS. e Mus. 65)]",0.0
"[Jap 39 dark
                                                tissue]",0.0
[case],0.0
[firm],0.0
[natural],0.0
"[Supporting-production (Bodleian, Arch.B.c.4)]",0.0
"[Main conservation event (Bodleian, Vet.256e.15182)]",0.0
[infill],0.0
[spatula],0.0
[gold tooling],0.0
[magnesium bicarbonate],0.0
[rebacking],0.0
"[Atlantis
                                                H.m.]",0.0
"[Main conservation event (Bodleian, Ms Digby 44)]",0.0
[slight],0.0
[Solution Proportion specification],0.0
[Barbour],0.0
"[Textblock production (Bodleian, Ms.Add.A.105)]",0.0
[dry (technique)],0.0
"[Printing or Production date (Bodleian, 6062)]",0.0
[straps],0.0
[joints],0.0
"[tanned leather,tanned
                                    leather]",0.0
"[guard,endleaves]",0.0
[recessed],0.0
"[Pasting-production (Bodleian, MS. e Mus. 65)]",0.0
"[Conservation treatment decade (Bodleian, C 8 22 Line?)]",0.0
[England],0.0
[bookbinding (process)],0.0
"[Textblock production (Bodleian, Inc.d.f2.1494.2)]",0.0
[infilling],0.0
"[Bookbinding (Bodleian, Vet.256e.15182)]",0.0
[slight round],0.0
"[Conservation treatment decade (Bodleian, G.Pamph.2589)]",0.0
[clasps],0.0
[tooling],0.0
[Solution Proportion specification],0.0
[unbleached beeswax],0.0
"[Gunze Count
                                                            system,Gunze Count
                                                  system,Gunze Count system]",0.0
[half],0.0
[aerocotton],0.0
"[Bookbinding (Bodleian, Inc.d.f2.1494.2)]",0.0
[lost],0.0
"[Bookbinding dating (Bodleian, Ms.Add.A.105)]",0.0
"[Textblock production (Bodleian, Ms Digby 44)]",0.0
"[spine stiffener,covering material,spine,spine (cover),spine-section]",0.0
"[Bookbinding (Bodleian, 8vo S 188 Art)]",0.0
[outer joints],0.0
[washing],0.0
"[Bookbinding (Bodleian, Ms Digby 44)]",0.0
"[Conservation treatment decade (Bodleian, MS. e Mus. 65)]",0.0
[corner plates],0.0
[covering material],0.0
[tinted],0.0
"[Bookbinding dating (Bodleian, Arch.B.c.4)]",0.0
[Sandoz],0.0
"[Vat
                                                (dyeing) (Bodleian, Arch.B.c.4)]",0.0
[needles],0.0
[ply],0.0
"[Main conservation event (Bodleian, AA 106 Art)]",0.0
[consolidation],0.0
[yellowing],0.0
[distortion],0.0
[scuffed],0.0
[pitted],0.0
"[endbands,endband]",0.0
[white],0.0
"[Conservation Report (Bodleian, Bliss B4)]",0.0
['herring bone'],0.0
"[Sanding-production (Bodleian, Arch.B.c.4)]",0.0
[Barbour],0.0
[fragile],0.0
[detached],0.0
[Solution Proportion specification],0.0
[reinforcing],0.0
"[Conservation treatment decade (Bodleian, Dance E 44)]",0.0
"[Sewing-production (Bodleian, MS. e Mus. 65)]",0.0
[Barbour],0.0
[decayed],0.0
"[Box space (Bodleian, Arch A f 134)]",0.0
"[Textblock production (Bodleian, Arch A f 134)]",0.0
[tearing],0.0
[methyl cellulose],0.0
[supporting],0.0
"[Printing or Production date (Bodleian, Ms.Add.A.105)]",0.0
"[Lacing in-production (Bodleian, Inc.d.f2.1494.2)]",0.0
"[Bookbinding dating (Bodleian, Vet.256e.15182)]",0.0
"[Conservation Report (Bodleian, 6062)]",0.0
[calfskin],0.0
[Klucel G],0.0
[K37],0.0
"[Main conservation event (Bodleian, 23197 d1)]",0.0
"[Conservation Report (Bodleian, 8vo S 188 Art)]",0.0
[right],0.0
[Material dimensional specification],0.0
[tattered],0.0
"[Bookbinding dating (Bodleian, MS. e Mus. 65)]",0.0
"[Textblock production (Bodleian, G.Pamph.1670)]",0.0
[CC],0.0
[round],0.0
[thickness],0.0
[pinning],0.0
[Bodleian],0.0
"[Printing or Production date (Bodleian, Ms.Douce.88)]",0.0
[in the round],0.0
"[Main conservation event (Bodleian, Ms.BOM.187)]",0.0
[sheepskin],0.0
"[Barbour
                                                Campbell]",0.0
[8vo],0.0
"[Bookbinding dating (Bodleian, 23197 d1)]",0.0
"[Barbour
                                                  Campbell]",0.0
[undyed],0.0
[unravelling],0.0
"[Conservation Report (Bodleian, Ms.Add.A.105)]",0.0
[missing],0.0
[rehitched],0.0
"[Dyeing-production (Bodleian, MS. e Mus. 65)]",0.0
"[Sewing-productionfront bead (Bodleian, Ms.BOM.187)]",0.0
"[Lining (technique)-production (Bodleian, 6062)]",0.0
[Solution Proportion specification],0.0
[Barbour],0.0
"[Textblock production (Bodleian, AA 106 Art)]",0.0
"[Bookbinding dating (Bodleian, Ms. Auct. F.1.14)]",0.0
"[Main conservation event (Bodleian, Arch.F.b.3)]",0.0
[inside],0.0
[boards (flat objects)],0.0
[worn],0.0
[sewing supports],0.0
[sawn-in],0.0
"[Main conservation event (Bodleian, G.Pamph.2376)]",0.0
[Paper Nao (RK17)],0.0
[acidic ink damage],0.0
"[Barbour
                                                Campbell]",0.0
[bleached beeswax],0.0
"[Sewing-production (Bodleian, 23197 d1)]",0.0
[end-of-spine support bands],0.0
[brown],0.0
[shelfmarks],0.0
"[Conservation Report (Bodleian, Inc.d.f2.1494.2)]",0.0
[first few leaves],0.0
[pleating],0.0
[spine labels],0.0
"[Main conservation event (Bodleian, 6062)]",0.0
"[Main conservation event (Bodleian, G.Pamph.2589)]",0.0
"[Bookbinding (Bodleian, G.Pamph.1670)]",0.0
"[Printing or Production date (Bodleian, Ms Digby 44)]",0.0
[flyleaves],0.0
"[Bookbinding dating (Bodleian, C 8 22 Line?)]",0.0
[Barbour],0.0
[dry cleaning],0.0
"[Conservation treatment decade (Bodleian, Ms.Douce.88)]",0.0
"[Conservation Report (Bodleian, Vet.256e.15182)]",0.0
[powdery],0.0
[Blanose],0.0
"[Attribute assignment decade (Bodleian, C 8 22 Line?)]",0.0
[last few quires],0.0
"[Box space (Bodleian, G.Pamph.2376)]",0.0
[conservation (process)],0.0
"[Main conservation event (Bodleian, G.Pamph.1670)]",0.0
[lifting],0.0
[tube hollow],0.0
"[Sewing-productionfront bead (Bodleian, Ms. Auct. D.4.17)]",0.0
"[Dyeing-productionvat
                                                (dyeing) (Bodleian, Arch.B.c.4)]",0.0
[wt],0.0
[Paper Nao (RK17)],0.0
[board fibres],0.0
"[Pinning-production (Bodleian, Ms. Auct. F.1.14)]",0.0
[Solution Proportion specification],0.0
"[Main conservation event (Bodleian, Ms.Douce.88)]",0.0
[bookblocks],0.0
[backing joints],0.0
"[Main conservation event (Bodleian, Ms. Auct. D.4.17)]",0.0
"[Main conservation event (Bodleian, Vet.Al.d.39)]",0.0
[scraping],0.0
[dyeing],0.0
"[Box space (Bodleian, Bliss B4)]",0.0
"[Conservation treatment decade (Bodleian, Ms. Auct. D.4.17)]",0.0
[raised],0.0
"[Textblock production (Bodleian, 8vo S 188 Art)]",0.0
[gatherings],0.0
[sanding],0.0
"[Printing or Production date (Bodleian, AA 106 Art)]",0.0
"[Folding in half-production (Bodleian, Dance E 44)]",0.0
[catchplates],0.0
"[Conservation treatment decade (Bodleian, Ms. Auct. F.1.14)]",0.0
"[Textblock production (Bodleian, Ms. Auct. D.4.17)]",0.0
[turn-in],0.0
[shoulder],0.0
[two-on],0.0
[190],0.0
"[tube hollow,lining,spine lining]",0.0
"[Bookbinding (Bodleian, Ms. Auct. F.1.14)]",0.0
[centre],0.0
[Oxford (name)],0.0
[grain layer],0.0
"[Bookbinding (Bodleian, Ms.Add.A.105)]",0.0
[stitching],0.0
[RK17],0.0
"[Conservation treatment decade (Bodleian, Inc.d.f2.1494.2)]",0.0
"[Folding in half-production (Bodleian, Dance E 44)]",0.0
[tight],0.0
"[Printing or Production date (Bodleian, Bliss B4)]",0.0
[pastedowns],0.0
[insect damage],0.0
[full],0.0
[panel],0.0
[Solution Proportion specification],0.0
[braids],0.0
"[Previous repair (Bodleian, Arch.F.b.3)]",0.0
"[Bookbinding dating (Bodleian, Ms.Douce.88)]",0.0
[rubbing],0.0
"[tips (corners),covering material,sides,spine (cover),caps,covers]",0.0
"[Previous repair (Bodleian, Arch A f 134)]",0.0
"[Folding in half-production (Bodleian, Dance E 44)]",0.0
[losses],0.0
[middle],0.0
[staining],0.0
"[sewing,concertina guard]",0.0
"[Lining (technique)-production (Bodleian, Bliss B4)]",0.0
[friable],0.0
[tie-downs],0.0
"[Bookbinding (Bodleian, Arch A f 134)]",0.0
[partially],0.0
"[Conservation treatment decade (Bodleian, G.Pamph.1670)]",0.0
[archival],0.0
[caps],0.0
"[Printing or Production date (Bodleian, Arch A f 134)]",0.0
[goldbeater's skin],0.0
[Bodleian Library],0.0
[hollowBack],0.0
"[Printing or Production date (Bodleian, Arch.B.c.4)]",0.0
"[Dyeing-production (Bodleian, MS. e Mus. 65)]",0.0
"[Printing or Production date (Bodleian, Vet.Al.d.39)]",0.0
"[Conservation treatment decade (Bodleian, Bliss B4)]",0.0
[foredom drill],0.0
[knife],0.0
[cut],0.0
"[Box space (Bodleian, G.Pamph.2589)]",0.0
[RTRC50?],0.0
[guarding],0.0
[RK17],0.0
[humidification],0.0
[strap-type sewing supports],0.0
[London],0.0
"[Conservation treatment decade (Bodleian, Ms.BOM.187)]",0.0
"[Book production (Bodleian, 6062)]",0.0
[collations],0.0
"[Conservation treatment decade (Bodleian, Arch.B.c.4)]",0.0
"[Main conservation event (Bodleian, 8vo S 188 Art)]",0.0
[link-stitch],0.0
[bosses],0.0
[slotting],0.0
"[Secondary sewing (endband techniques)-production (Bodleian, Ms. Auct. F.1.14)]",0.0
[wheat flour paste],0.0
[aluminium alkoxide],0.0
[height],0.0
"[Main conservation event (Bodleian, Arch A f 134)]",0.0
[tengujo],0.0
"[Bookbinding (Bodleian, Ms.Douce.88)]",0.0
[brushing],0.0
[Bodleian],0.0
[discoloration],0.0
[26],0.0
[corners],0.0
"[Bookbinding dating (Bodleian, Ms Digby 44)]",0.0
"[Conservation treatment decade (Bodleian, Ms. Clas. Dep. C.43)]",0.0
"[Conservation Report (Bodleian, G.Pamph.2376)]",0.0
[double],0.0
[inch],0.0
"[Pasting-production (Bodleian, MS. e Mus. 65)]",0.0
"[Main conservation event (Bodleian, Arch.B.c.4)]",0.0
"[Bookbinding (Bodleian, 23197 d1)]",0.0
[toned],0.0
[RTRC50?],0.0
[boards],0.0
"[Main conservation event (Bodleian, Ms.Add.A.105)]",0.0
[weak],0.0
[Barbour],0.0
[mull],0.0
[Barbour],0.0
[retanning],0.0
[K63],0.0
"[Conservation treatment decade (Bodleian, 23197 d1)]",0.0
[adhesive layer],0.0
"[Collation formula (Bodleian, Arch A f 134)]",0.0
"[Sanding-production (Bodleian, Arch.B.c.4)]",0.0
[wheat starch paste],0.0
"[Textblock production (Bodleian, Ms. Auct. F.1.14)]",0.0
"[Bookbinding dating (Bodleian, AA 106 Art)]",0.0
[usumino],0.0
"[Main conservation event (Bodleian, C 8 22 Line?)]",0.0
[Solution Proportion specification],0.0
"[Collation formula (Bodleian, Arch.B.c.4)]",0.0
[bulldog clips],0.0
"[Box space (Bodleian, Ms.Douce.88)]",0.0
"[Conservation Report (Bodleian, MS. e Mus. 65)]",0.0
"[Textblock production (Bodleian, Ms.Douce.88)]",0.0
[folding in half],0.0
"[Bookbinding dating (Bodleian, Ms.BOM.187)]",0.0
"[Printing or Production date (Bodleian, G.Pamph.1670)]",0.0
[alum-tawed leather],0.0
[first few quires],0.0
[Solution Proportion specification],0.0
[aerolinen],0.0
"[Previous repair (Bodleian, Ms.BOM.187)]",0.0
[Barbour],0.0
[rigid],0.0
"[Conservation Report (Bodleian, Arch.B.c.4)]",0.0
"[Book production (Bodleian, Bliss B4)]",0.0
[Kalamazoo],0.0
[cloth],0.0
[12mo],0.0
[spine panels],0.0
[Cowley],0.0
[loose],0.0
[fraying],0.0
[sizing],0.0
"[Printing or Production date (Bodleian, C 8 22 Line?)]",0.0
"[Box space (Bodleian, Ms. Clas. Dep. C.43)]",0.0
[hemp],0.0
"[Bookbinding dating (Bodleian, G.Pamph.1670)]",0.0
[RK17],0.0
[folding],0.0
[damaged],0.0
"[Bookbinding (Bodleian, Arch.F.b.3)]",0.0
[description],0.0
[CC],0.0
"[Atlantis
                                                H.m.]",0.0
[mm],0.0
[degraded],0.0
"[Conservation Report (Bodleian, Dance E 44)]",0.0
[repaired],0.0
"[Conservation Report (Bodleian, 23197 d1)]",0.0
"[Main conservation event (Bodleian, Bliss B4)]",0.0
[Solution Proportion specification],0.0
[intact],0.0
"[Printing or Production date (Bodleian, 23197 d1)]",0.0
"[Printing or Production date (Bodleian, Vet.256e.15182)]",0.0
"[Previous repair (Bodleian, C 8 22 Line?)]",0.0
"[Rolling-production (Bodleian, AA 106 Art)]",0.0
[Solution Proportion specification],0.0
"[Main conservation event (Bodleian, Ms. Clas. Dep. C.43)]",0.0
"[Barbour
                                                        2613]",0.0
"[one on, one off]",0.0
[Fol.],0.0
[rebacked],0.0
[Melinex],0.0
"[Barbour
                                                Campbell]",0.0
"[Conservation Report (Bodleian, Vet.Al.d.39)]",0.0
"[Main conservation event (Bodleian, MS. e Mus. 65)]",0.0
[Hasegawa],0.0
"[Printing or Production date (Bodleian, Ms.BOM.187)]",0.0
"[Bookbinding (Bodleian, Ms.BOM.187)]",0.0
"[Sewing-production (Bodleian, MS. e Mus. 65)]",0.0
[trimmed],0.0
"[Folding in half-production (Bodleian, Dance E 44)]",0.0
[outside],0.0
"[Textblock production (Bodleian, 23197 d1)]",0.0
[233],0.0
[blotters],0.0
"[Printing or Production date (Bodleian, Inc.d.f2.1494.2)]",0.0
[rolling],0.0
[blind tooling],0.0
[deacidifying],0.0
[solvent],0.0
[brittle],0.0
"[Box space (Bodleian, G.Pamph.1670)]",0.0
[left],0.0
"[Lining (technique)-production (Bodleian, 6062)]",0.0
[water damage],0.0
[good],0.0
"[Conservation Report (Bodleian, G.Pamph.1670)]",0.0
"[Printing or Production date (Bodleian, Arch.F.b.3)]",0.0
[dyed],0.0
"[Conservation Report (Bodleian, Ms.Douce.88)]",0.0
[books],0.0
[Solution Proportion specification],0.0
[inner joints],0.0
[oversewing],0.0
[RO water],0.0
"[Sewing-production (Bodleian, 23197 d1)]",0.0
[sewn structures],0.0
[cutting],0.0
[solution],0.0
"[Previous repair (Bodleian, Inc.d.f2.1494.2)]",0.0
