name,score
"[Right (The National Archives, CO 473/9)]",7.0
"[Outer joints (The National Archives, B 3/5243)]",7.0
"[Left (The National Archives, T 20/1220)]",7.0
"[Left (The National Archives, RAIL 527/1429)]",7.0
"[Left (The National Archives, CRES 40/25A)]",7.0
"[Left (The National Archives, E 315/128)]",7.0
"[Right (The National Archives, CO 299/89)]",7.0
"[Right (The National Archives, PC 6/15)]",7.0
"[Right (The National Archives, WO 381/11)]",7.0
"[Degraded (The National Archives, WO 381/11)]",7.0
"[Left (The National Archives, SP 91/14)]",7.0
"[Right (The National Archives, ADM 223/31)]",7.0
"[Corners (The National Archives, ADM 37/5039)]",7.0
"[Right (The National Archives, ADM 1/5437)]",7.0
"[Right (The National Archives, HCA 13/78)]",7.0
"[Left (The National Archives, CO 299/89)]",7.0
"[Right (The National Archives, CRES 40/25A)]",7.0
"[Right (The National Archives, B 3/5243)]",7.0
"[Left (The National Archives, CO 473/9)]",7.0
"[Corners (The National Archives, FO 802/607)]",7.0
"[Textblock (The National Archives, SP 105/207)]",7.0
"[Right (The National Archives, DL 30/603/2)]",7.0
"[Left (The National Archives, ADM 223/31)]",7.0
"[Damaged (The National Archives, ADM 139/1027)]",7.0
"[Textblock (The National Archives, ADM 1/5438)]",7.0
"[Left (The National Archives, SP 71/19)]",7.0
"[Spine (place) (The National Archives, CRIM 10/28)]",7.0
"[Right (The National Archives, ADM 139/1027)]",7.0
"[Left (The National Archives, DL 30/603/2)]",7.0
"[Textblock (The National Archives, ADM 55/32)]",7.0
"[Right (The National Archives, PRO 30/69/1186)]",7.0
"[Right (The National Archives, SP 91/14)]",7.0
"[Right (The National Archives, HCA 13/56)]",7.0
"[Left (The National Archives, ASSI 41/4)]",7.0
"[Spine (place) (The National Archives, ADM 223/31)]",7.0
"[Damaged (The National Archives, LC 5/156)]",7.0
"[Left (The National Archives, ADM 1/5437)]",7.0
"[Left (The National Archives, ADM 139/1027)]",7.0
"[Damaged (The National Archives, ADM 1/5438)]",7.0
"[Left (The National Archives, E 405/550)]",7.0
"[Right (The National Archives, FO 97/341)]",7.0
"[Degraded (The National Archives, ADM 223/31)]",7.0
"[Left (The National Archives, PC 6/15)]",7.0
"[Spine (place) (The National Archives, HCA 13/78)]",7.0
"[Right (The National Archives, ASSI 41/4)]",7.0
"[Sewing supports (The National Archives, SP 91/14)]",7.0
"[Corners (The National Archives, E 36/2)]",7.0
"[Left (The National Archives, E 36/29)]",7.0
"[Damaged (The National Archives, RAIL 950/17)]",7.0
"[Right (The National Archives, T 20/1220)]",7.0
"[Textblock (The National Archives, CRIM 10/28)]",7.0
"[Right (The National Archives, RAIL 527/1429)]",7.0
"[Left (The National Archives, WO 381/11)]",7.0
"[Left (The National Archives, HCA 13/78)]",7.0
"[Right (The National Archives, E 405/550)]",7.0
"[Right (The National Archives, ADM 42/681)]",7.0
"[Left (The National Archives, ADM 42/681)]",7.0
"[Right (The National Archives, E 36/29)]",7.0
"[Left (The National Archives, PRO 30/69/1186)]",7.0
"[Left (The National Archives, HCA 13/56)]",7.0
"[Left (The National Archives, B 3/5243)]",7.0
"[Right (The National Archives, LC 5/156)]",7.0
"[Right (The National Archives, E 315/128)]",7.0
"[Damaged (The National Archives, CO 473/9)]",7.0
"[Right (The National Archives, SP 71/19)]",7.0
"[Damaged (The National Archives, ADM 42/681)]",6.3
"[Damaged (The National Archives, ADM 1/5437)]",6.071428571428571
"[Sewing supports (The National Archives, HCA 13/78)]",6.0
"[Damaged (The National Archives, ADM 55/32)]",6.0
"[Head (The National Archives, WO 69/905)]",6.0
"[Broken (The National Archives, SP 104/143)]",6.0
"[Sewing supports (The National Archives, SP 105/207)]",6.0
"[Damaged (The National Archives, WO 381/11)]",6.0
"[Textblock (The National Archives, ADM 1/2628)]",6.0
"[Detached (The National Archives, SP 104/143)]",6.0
